epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,45.3363,0.48861,0.59617,0.89961,0.99349,1,0.995,0.92011,0.44028,0.75256,0.82881,0.000168687,0.000168687,0.000168687
16,48.3037,0.52345,0.69328,1.01566,0.99289,1,0.995,0.9047,0.49034,0.75355,0.86154,0.000175785,0.000175785,0.000175785
17,51.3061,0.47062,0.55838,0.91197,0.99194,1,0.995,0.89688,0.51396,0.76565,0.87378,0.000182223,0.000182223,0.000182223
18,54.2587,0.60716,0.61335,0.96389,0.99194,1,0.995,0.89688,0.51396,0.76565,0.87378,0.000188001,0.000188001,0.000188001
19,57.2733,0.5205,0.6192,0.95475,0.99077,1,0.995,0.90814,0.51268,0.74814,0.87118,0.000193119,0.000193119,0.000193119
20,60.2184,0.52754,0.60463,0.96776,0.99077,1,0.995,0.90814,0.51268,0.74814,0.87118,0.000197576,0.000197576,0.000197576
21,63.2307,0.56923,0.59225,0.97389,0.99018,1,0.995,0.90299,0.48633,0.73242,0.85038,0.000201374,0.000201374,0.000201374
22,66.2102,0.47364,0.64761,0.9668,0.99018,1,0.995,0.90299,0.48633,0.73242,0.85038,0.000204511,0.000204511,0.000204511
23,69.2106,0.49294,0.56775,0.90576,0.9913,1,0.995,0.90716,0.48549,0.71506,0.85074,0.000206988,0.000206988,0.000206988
24,72.2018,0.45566,0.63284,0.90311,0.9913,1,0.995,0.90716,0.48549,0.71506,0.85074,0.000208805,0.000208805,0.000208805
25,75.1625,0.46257,0.5557,0.89834,0.9937,1,0.995,0.91952,0.4866,0.7076,0.84834,0.000209962,0.000209962,0.000209962
26,78.1747,0.57509,0.63554,1.0381,0.9937,1,0.995,0.91952,0.4866,0.7076,0.84834,0.000210459,0.000210459,0.000210459
27,81.1413,0.51809,0.60581,0.99144,0.99502,1,0.995,0.9104,0.47105,0.68585,0.83724,0.000210295,0.000210295,0.000210295
28,84.1015,0.5733,0.56783,0.95392,0.99502,1,0.995,0.9104,0.47105,0.68585,0.83724,0.000209472,0.000209472,0.000209472
29,87.1368,0.56742,0.63743,0.93935,0.99459,1,0.995,0.90371,0.46735,0.66262,0.83732,0.000207988,0.000207988,0.000207988
30,90.0798,0.57464,0.64555,0.98587,0.99459,1,0.995,0.90371,0.46735,0.66262,0.83732,0.000205844,0.000205844,0.000205844
31,93.0979,0.57516,0.63036,0.96405,0.99448,1,0.995,0.90408,0.46703,0.66012,0.84198,0.000203041,0.000203041,0.000203041
32,96.0575,0.51756,0.622,0.87431,0.99448,1,0.995,0.90408,0.46703,0.66012,0.84198,0.000199577,0.000199577,0.000199577
33,99.0673,0.51139,0.61713,0.94306,0.99434,1,0.995,0.90692,0.46472,0.6608,0.84743,0.000195452,0.000195452,0.000195452
34,102.078,0.60133,0.62113,0.98563,0.99434,1,0.995,0.90692,0.46472,0.6608,0.84743,0.000190668,0.000190668,0.000190668
35,105.03,0.49865,0.63853,0.94082,0.994,1,0.995,0.90647,0.45838,0.67049,0.84161,0.000185224,0.000185224,0.000185224
36,108.017,0.62893,0.69003,0.92888,0.994,1,0.995,0.90647,0.45838,0.67049,0.84161,0.000179119,0.000179119,0.000179119
37,110.963,0.56625,0.70816,0.96497,0.99294,1,0.995,0.91389,0.44434,0.68096,0.83237,0.000172354,0.000172354,0.000172354
38,113.961,0.55949,0.60286,0.93354,0.99294,1,0.995,0.91389,0.44434,0.68096,0.83237,0.00016493,0.00016493,0.00016493
39,116.908,0.47894,0.54499,0.93161,0.99229,1,0.995,0.92298,0.4326,0.70425,0.82192,0.000156845,0.000156845,0.000156845
40,119.866,0.56428,0.66973,0.96489,0.99229,1,0.995,0.92298,0.4326,0.70425,0.82192,0.0001481,0.0001481,0.0001481
41,122.944,0.41713,0.84984,0.81515,0.99291,1,0.995,0.91988,0.41922,0.71781,0.81707,0.000138694,0.000138694,0.000138694
42,125.865,0.44372,0.80881,0.84205,0.99291,1,0.995,0.91988,0.41922,0.71781,0.81707,0.000128629,0.000128629,0.000128629
43,128.855,0.49914,0.87091,0.92608,0.99349,1,0.995,0.93005,0.41686,0.74264,0.81753,0.000117904,0.000117904,0.000117904
44,131.737,0.44615,0.80916,0.87912,0.99349,1,0.995,0.93005,0.41686,0.74264,0.81753,0.000106518,0.000106518,0.000106518
45,134.693,0.45685,0.83447,0.91011,0.9948,1,0.995,0.94112,0.41885,0.76277,0.82049,9.44722e-05,9.44722e-05,9.44722e-05
46,137.592,0.50014,0.85618,0.957,0.9948,1,0.995,0.94112,0.41885,0.76277,0.82049,8.17663e-05,8.17663e-05,8.17663e-05
47,140.544,0.46217,0.82834,0.93002,0.99431,1,0.995,0.93608,0.42031,0.78283,0.82375,6.84003e-05,6.84003e-05,6.84003e-05
48,143.516,0.41522,0.79042,0.86922,0.99431,1,0.995,0.93608,0.42031,0.78283,0.82375,5.43742e-05,5.43742e-05,5.43742e-05
49,146.421,0.4572,0.8156,0.92244,0.99358,1,0.995,0.93682,0.42643,0.79581,0.82813,3.96879e-05,3.96879e-05,3.96879e-05
50,149.369,0.50312,0.87148,0.9319,0.99358,1,0.995,0.93682,0.42643,0.79581,0.82813,2.43415e-05,2.43415e-05,2.43415e-05
