epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,122.499,0.47636,0.97654,0.87698,0.99253,1,0.995,0.89755,0.5142,1.28398,0.88726,0.000138694,0.000138694,0.000138694
42,125.473,0.46899,0.93724,0.87707,0.99253,1,0.995,0.89755,0.5142,1.28398,0.88726,0.000128629,0.000128629,0.000128629
43,128.387,0.55192,0.95968,0.97224,0.99006,1,0.995,0.88667,0.53856,1.2892,0.89462,0.000117904,0.000117904,0.000117904
44,131.305,0.55221,0.96301,0.95639,0.99006,1,0.995,0.88667,0.53856,1.2892,0.89462,0.000106518,0.000106518,0.000106518
45,134.228,0.48122,0.91701,0.92542,0.98917,1,0.995,0.89798,0.53757,1.30042,0.89155,9.44722e-05,9.44722e-05,9.44722e-05
46,137.116,0.48849,0.92773,0.96872,0.98917,1,0.995,0.89798,0.53757,1.30042,0.89155,8.17663e-05,8.17663e-05,8.17663e-05
47,140.09,0.50619,0.94458,0.97176,0.98863,1,0.995,0.89894,0.51035,1.2983,0.87688,6.84003e-05,6.84003e-05,6.84003e-05
48,142.984,0.50589,0.92186,0.9324,0.98863,1,0.995,0.89894,0.51035,1.2983,0.87688,5.43742e-05,5.43742e-05,5.43742e-05
49,145.913,0.53783,0.95926,0.96764,0.98898,1,0.995,0.89767,0.48619,1.28873,0.86558,3.96879e-05,3.96879e-05,3.96879e-05
50,148.806,0.59424,1.03932,0.99917,0.98898,1,0.995,0.89767,0.48619,1.28873,0.86558,2.43415e-05,2.43415e-05,2.43415e-05
